CURSO_ACAD;COD_CENTRO;NOM_CENTRO;REG_JUR;COD_TIPO;DESC_TIPO_ES;DESC_TIPO_VA;DIRECCION;LOCALIDAD;COD_MUN;NOM_MUN_OF;COD_PROV;NOM_PROV_ES;NOM_PROV_VA;COD_ENSE;DESC_ENSE_ES;DESC_ENSE_VA;COD_CURSO;IDIOMA;UNIDADES;MATRICULADOS
2018;3002871;CEIP ANTONIO SEQUEROS;PUB;P;PÚBLICO;PÚBLIC;COMANDANTE BERNABÉ 43;BENEJÚZAR;24;BENEJÚZAR;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;3;34
2018;3002871;CEIP ANTONIO SEQUEROS;PUB;P;PÚBLICO;PÚBLIC;COMANDANTE BERNABÉ 43;BENEJÚZAR;24;BENEJÚZAR;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;C;2;52
2018;3002871;CEIP ANTONIO SEQUEROS;PUB;P;PÚBLICO;PÚBLIC;COMANDANTE BERNABÉ 43;BENEJÚZAR;24;BENEJÚZAR;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;C;3;60
2018;3002871;CEIP ANTONIO SEQUEROS;PUB;P;PÚBLICO;PÚBLIC;COMANDANTE BERNABÉ 43;BENEJÚZAR;24;BENEJÚZAR;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;C;2;45
2018;3002871;CEIP ANTONIO SEQUEROS;PUB;P;PÚBLICO;PÚBLIC;COMANDANTE BERNABÉ 43;BENEJÚZAR;24;BENEJÚZAR;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;3;68
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;2INF;O;1;12
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;16
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;15
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;19
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;17
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;16
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;C;1;21
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;C;1;18
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;C;1;19
2018;3002883;CEIP ARGENTINA;PUB;P;PÚBLICO;PÚBLIC;ABANILLA 4;BENFERRI;25;BENFERRI;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;1;18
2018;3002895;CEIP BENICADIM;PUB;P;PÚBLICO;PÚBLIC;FRONTÓ 1;BENIARBEIG;26;BENIARBEIG;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;14
2018;3002895;CEIP BENICADIM;PUB;P;PÚBLICO;PÚBLIC;FRONTÓ 1;BENIARBEIG;26;BENIARBEIG;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;13
2018;3002895;CEIP BENICADIM;PUB;P;PÚBLICO;PÚBLIC;FRONTÓ 1;BENIARBEIG;26;BENIARBEIG;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;17
2018;3002895;CEIP BENICADIM;PUB;P;PÚBLICO;PÚBLIC;FRONTÓ 1;BENIARBEIG;26;BENIARBEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;19
2018;3002895;CEIP BENICADIM;PUB;P;PÚBLICO;PÚBLIC;FRONTÓ 1;BENIARBEIG;26;BENIARBEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;22
2018;3002895;CEIP BENICADIM;PUB;P;PÚBLICO;PÚBLIC;FRONTÓ 1;BENIARBEIG;26;BENIARBEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;1;15
2018;3002895;CEIP BENICADIM;PUB;P;PÚBLICO;PÚBLIC;FRONTÓ 1;BENIARBEIG;26;BENIARBEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;V;1;13
2018;3002895;CEIP BENICADIM;PUB;P;PÚBLICO;PÚBLIC;FRONTÓ 1;BENIARBEIG;26;BENIARBEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;V;1;14
2018;3002895;CEIP BENICADIM;PUB;P;PÚBLICO;PÚBLIC;FRONTÓ 1;BENIARBEIG;26;BENIARBEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;V;1;21
2018;3002901;CEIP LA PURÍSIMA;PUB;P;PÚBLICO;PÚBLIC;CARRETERA 1;BENIARDÁ;27;BENIARDÁ;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;3
2018;3002901;CEIP LA PURÍSIMA;PUB;P;PÚBLICO;PÚBLIC;CARRETERA 1;BENIARDÁ;27;BENIARDÁ;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;C;1;0
2018;3002901;CEIP LA PURÍSIMA;PUB;P;PÚBLICO;PÚBLIC;CARRETERA 1;BENIARDÁ;27;BENIARDÁ;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;O;1;4
2018;3002901;CEIP LA PURÍSIMA;PUB;P;PÚBLICO;PÚBLIC;CARRETERA 1;BENIARDÁ;27;BENIARDÁ;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;O;1;4
2018;3002901;CEIP LA PURÍSIMA;PUB;P;PÚBLICO;PÚBLIC;CARRETERA 1;BENIARDÁ;27;BENIARDÁ;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;1;0
2018;3002901;CEIP LA PURÍSIMA;PUB;P;PÚBLICO;PÚBLIC;CARRETERA 1;BENIARDÁ;27;BENIARDÁ;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;O;1;4
2018;3002949;CEIP LA PENYA BLANCA;PUB;P;PÚBLICO;PÚBLIC;LLARG 62;BENIGEMBLA;29;BENIGEMBLA;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;3
2018;3002949;CEIP LA PENYA BLANCA;PUB;P;PÚBLICO;PÚBLIC;LLARG 62;BENIGEMBLA;29;BENIGEMBLA;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;V;1;3
2018;3002949;CEIP LA PENYA BLANCA;PUB;P;PÚBLICO;PÚBLIC;LLARG 62;BENIGEMBLA;29;BENIGEMBLA;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;1;1
2018;3002949;CEIP LA PENYA BLANCA;PUB;P;PÚBLICO;PÚBLIC;LLARG 62;BENIGEMBLA;29;BENIGEMBLA;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;V;1;1
2018;3002949;CEIP LA PENYA BLANCA;PUB;P;PÚBLICO;PÚBLIC;LLARG 62;BENIGEMBLA;29;BENIGEMBLA;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;V;1;4
2018;3002949;CEIP LA PENYA BLANCA;PUB;P;PÚBLICO;PÚBLIC;LLARG 62;BENIGEMBLA;29;BENIGEMBLA;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;V;1;1
2018;3002950;CEIP MESTRAL;PUB;P;PÚBLICO;PÚBLIC;RACONÀ 11;BENIDOLEIG;30;BENIDOLEIG;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;8
2018;3002950;CEIP MESTRAL;PUB;P;PÚBLICO;PÚBLIC;RACONÀ 11;BENIDOLEIG;30;BENIDOLEIG;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;12
2018;3002950;CEIP MESTRAL;PUB;P;PÚBLICO;PÚBLIC;RACONÀ 11;BENIDOLEIG;30;BENIDOLEIG;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;6
2018;3002950;CEIP MESTRAL;PUB;P;PÚBLICO;PÚBLIC;RACONÀ 11;BENIDOLEIG;30;BENIDOLEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;7
2018;3002950;CEIP MESTRAL;PUB;P;PÚBLICO;PÚBLIC;RACONÀ 11;BENIDOLEIG;30;BENIDOLEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;8
2018;3002950;CEIP MESTRAL;PUB;P;PÚBLICO;PÚBLIC;RACONÀ 11;BENIDOLEIG;30;BENIDOLEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;1;8
2018;3002950;CEIP MESTRAL;PUB;P;PÚBLICO;PÚBLIC;RACONÀ 11;BENIDOLEIG;30;BENIDOLEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;V;1;15
2018;3002950;CEIP MESTRAL;PUB;P;PÚBLICO;PÚBLIC;RACONÀ 11;BENIDOLEIG;30;BENIDOLEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;V;1;9
2018;3002950;CEIP MESTRAL;PUB;P;PÚBLICO;PÚBLIC;RACONÀ 11;BENIDOLEIG;30;BENIDOLEIG;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;V;1;11
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;2INF;O;1;18
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;25
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;25
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;24
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;24
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;2;15
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;V;1;15
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;V;1;22
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;C;1;19
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;V;1;20
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;C;1;22
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;V;1;28
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;1;21
2018;3002974;CEIP VASCO NÚÑEZ DE BALBOA;PUB;P;PÚBLICO;PÚBLIC;CAPITÁN CORTÉS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;V;1;23
2018;3003000;CEIP LA CALA;PUB;P;PÚBLICO;PÚBLIC;DE LA MARINA BAIXA 9;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;25
2018;3003000;CEIP LA CALA;PUB;P;PÚBLICO;PÚBLIC;DE LA MARINA BAIXA 9;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;25
2018;3003000;CEIP LA CALA;PUB;P;PÚBLICO;PÚBLIC;DE LA MARINA BAIXA 9;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;25
2018;3003000;CEIP LA CALA;PUB;P;PÚBLICO;PÚBLIC;DE LA MARINA BAIXA 9;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;25
2018;3003000;CEIP LA CALA;PUB;P;PÚBLICO;PÚBLIC;DE LA MARINA BAIXA 9;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;28
2018;3003000;CEIP LA CALA;PUB;P;PÚBLICO;PÚBLIC;DE LA MARINA BAIXA 9;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;C;1;25
2018;3003000;CEIP LA CALA;PUB;P;PÚBLICO;PÚBLIC;DE LA MARINA BAIXA 9;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;C;1;26
2018;3003000;CEIP LA CALA;PUB;P;PÚBLICO;PÚBLIC;DE LA MARINA BAIXA 9;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;C;1;26
2018;3003000;CEIP LA CALA;PUB;P;PÚBLICO;PÚBLIC;DE LA MARINA BAIXA 9;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;1;26
2018;3003048;CEIP LEONOR CANALEJAS;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;2;38
2018;3003048;CEIP LEONOR CANALEJAS;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;2;48
2018;3003048;CEIP LEONOR CANALEJAS;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;2;45
2018;3003048;CEIP LEONOR CANALEJAS;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;2;52
2018;3003048;CEIP LEONOR CANALEJAS;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;2;46
2018;3003048;CEIP LEONOR CANALEJAS;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;C;2;50
2018;3003048;CEIP LEONOR CANALEJAS;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;C;2;51
2018;3003048;CEIP LEONOR CANALEJAS;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;C;2;49
2018;3003048;CEIP LEONOR CANALEJAS;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS S/N;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;2;47
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;2;50
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;2;50
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;2;50
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;2;50
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;2;52
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;C;2;52
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;4PRI;C;2;52
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;5PRI;C;2;50
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;2;55
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1ESO;C;2;61
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2ESO;C;2;59
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3ESO;C;2;45
2018;3003073;CENTRE PRIVAT NUESTRA SEÑORA DE LOS DOLORES;PRI;C;CONCERTADO;CONCERTAT;EL PAL 6;BENIDORM;31;BENIDORM;3;ALICANTE;ALACANT;3;EDUCACIÓN SECUNDARIA OBLIGATORIA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4ESO;C;2;56
2018;3003139;CEIP DE BENIFATO;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS 19;BENIFATO;33;BENIFATO;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;C;1;0
2018;3003139;CEIP DE BENIFATO;PUB;P;PÚBLICO;PÚBLIC;ESCUELAS 19;BENIFATO;33;BENIFATO;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;6PRI;O;1;4
2018;3003140;CEIP SAN JAIME;PUB;P;PÚBLICO;PÚBLIC;FRANCISCO RIBERA S/N;BENIJÓFAR;34;BENIJÓFAR;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;3INF;O;1;20
2018;3003140;CEIP SAN JAIME;PUB;P;PÚBLICO;PÚBLIC;FRANCISCO RIBERA S/N;BENIJÓFAR;34;BENIJÓFAR;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;4INF;O;1;18
2018;3003140;CEIP SAN JAIME;PUB;P;PÚBLICO;PÚBLIC;FRANCISCO RIBERA S/N;BENIJÓFAR;34;BENIJÓFAR;3;ALICANTE;ALACANT;1;EDUCACIÓN INFANTIL;EDUCACIÓ INFANTIL;5INF;O;1;23
2018;3003140;CEIP SAN JAIME;PUB;P;PÚBLICO;PÚBLIC;FRANCISCO RIBERA S/N;BENIJÓFAR;34;BENIJÓFAR;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;1PRI;O;1;26
2018;3003140;CEIP SAN JAIME;PUB;P;PÚBLICO;PÚBLIC;FRANCISCO RIBERA S/N;BENIJÓFAR;34;BENIJÓFAR;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;2PRI;O;1;24
2018;3003140;CEIP SAN JAIME;PUB;P;PÚBLICO;PÚBLIC;FRANCISCO RIBERA S/N;BENIJÓFAR;34;BENIJÓFAR;3;ALICANTE;ALACANT;2;EDUCACIÓN PRIMARIA;EDUCACIÓ PRIMÀRIA;3PRI;C;2;31
